CONFORMER_16ch_1000hz_89pct_20260308_100743,128,0.090338483,0.78462622,14.20026584
CONFORMER_16ch_1000hz_89pct_20260308_100743,129,0.089250471,0.788720642,14.42179885
CONFORMER_16ch_1000hz_89pct_20260308_100743,130,0.088267899,0.788129807,14.33318564
CONFORMER_16ch_1000hz_89pct_20260308_100743,131,0.089930709,0.797029606,14.66548516
CONFORMER_16ch_1000hz_89pct_20260308_100743,132,0.087707444,0.799443168,14.57687195
CONFORMER_16ch_1000hz_89pct_20260308_100743,133,0.086468146,0.793302868,14.44395215
CONFORMER_16ch_1000hz_89pct_20260308_100743,134,0.085883744,0.796754803,14.35533895
CONFORMER_16ch_1000hz_89pct_20260308_100743,135,0.085397822,0.799690366,14.51041205
CONFORMER_16ch_1000hz_89pct_20260308_100743,136,0.087119408,0.80022014,14.44395215
CONFORMER_16ch_1000hz_89pct_20260308_100743,137,0.082237664,0.792715728,14.31103234
CONFORMER_16ch_1000hz_89pct_20260308_100743,138,0.082926769,0.798561037,14.59902525
CONFORMER_16ch_1000hz_89pct_20260308_100743,139,0.083999416,0.800070695,14.68763846
CONFORMER_16ch_1000hz_89pct_20260308_100743,140,0.084349716,0.798160613,14.35533895
CONFORMER_16ch_1000hz_89pct_20260308_100743,141,0.083208068,0.797122811,14.28887904
CONFORMER_16ch_1000hz_89pct_20260308_100743,142,0.083426643,0.800179175,14.46610545
CONFORMER_16ch_1000hz_89pct_20260308_100743,143,0.08262718,0.795083276,14.31103234
CONFORMER_16ch_1000hz_89pct_20260308_100743,144,0.084156484,0.801290308,14.39964555
CONFORMER_16ch_1000hz_89pct_20260308_100743,145,0.084223407,0.800957893,14.59902525
CONFORMER_16ch_1000hz_89pct_20260308_100743,146,0.082337603,0.795952175,14.13380594
CONFORMER_16ch_1000hz_89pct_20260308_100743,147,0.084172281,0.801459091,14.31103234
CONFORMER_16ch_1000hz_89pct_20260308_100743,148,0.08097586,0.8012657,14.51041205
CONFORMER_16ch_1000hz_89pct_20260308_100743,149,0.08200906,0.800932084,14.28887904
CONFORMER_16ch_1000hz_89pct_20260308_100743,150,0.081810204,0.79972417,14.28887904
